519055927610470400	INFORMATION
520186143875166208	INFORMATION
520631893683748864	INFORMATION
518034317654904832	INFORMATION
520217531051941889	INFORMATION
519853228188778496	INFORMATION
518408723291983872	INFORMATION
519912620233883648	INFORMATION
520279029203476480	INFORMATION
519924022617079808	INFORMATION
519409210682269696	INFORMATION
520759888797270016	INFORMATION
518051519283744768	INFORMATION
520517061760806912	INFORMATION
518128957720657920	INFORMATION
520866685054885889	INFORMATION
518801187139633152	INFORMATION
519798372652576768	INFORMATION
519418861343756288	INFORMATION
519366844550242304	INFORMATION
520636474119577600	INFORMATION
520669289393979393	INFORMATION
520730220790571009	INFORMATION
519766533598228480	INFORMATION
520522339398602754	INFORMATION
520318544207421442	INFORMATION
520222602594635776	INFORMATION
518673407698026497	INFORMATION
520570168934952960	INFORMATION
519035695797526528	INFORMATION
518427046343901185	INFORMATION
520824202602217472	INFORMATION
520766694411628544	INFORMATION
518115613470769152	INFORMATION
518472355946184704	INFORMATION
520143761658372096	INFORMATION
519880211966337024	INFORMATION
520874617066774528	INFORMATION
519438699809878016	INFORMATION
520666111822794755	INFORMATION
519708419674996736	INFORMATION
520581482554089472	INFORMATION
520627593679499264	INFORMATION
520108789203496960	INFORMATION
520586876986875904	INFORMATION
519252387346010112	INFORMATION
519363869530411008	INFORMATION
520499418525487105	INFORMATION
520219653625217024	INFORMATION
519492625414361089	INFORMATION
519476912209395712	INFORMATION
518454520742170625	INFORMATION
519056522102702080	INFORMATION
519857138223808512	INFORMATION
520525999084425216	INFORMATION
520517746900340736	INFORMATION
520454990000050177	INFORMATION
520695658207248386	INFORMATION
519486331987460096	INFORMATION
520252960559755264	INFORMATION
519166115499737088	INFORMATION
520219744234778625	INFORMATION
520812775497793536	INFORMATION
519817182193405952	INFORMATION
520211939205873664	INFORMATION
520810795706224640	INFORMATION
520350682126495745	INFORMATION
520563893551501312	INFORMATION
518519713866199040	INFORMATION
520485766770987008	INFORMATION
519806231004057600	INFORMATION
520631859378532352	INFORMATION
520133467326410752	INFORMATION
520570728442494977	INFORMATION
520184659465224192	INFORMATION
520247276271583232	INFORMATION
519794927220178946	INFORMATION
518726125501956096	INFORMATION
519496752181673984	INFORMATION
520695384017223682	INFORMATION
520541246989688833	INFORMATION
520427943685013504	INFORMATION
520196443873619968	INFORMATION
520218727863033856	INFORMATION
520519668734238722	INFORMATION
518566327292665856	INFORMATION
520442995372724224	INFORMATION
518304052547837952	INFORMATION
520280185497997312	INFORMATION
520467105356197889	INFORMATION
520249091616690177	INFORMATION
520495254387326976	INFORMATION
520137363486302208	INFORMATION
519702070455050242	INFORMATION
520125888827244544	INFORMATION
520145788316700672	INFORMATION
520775610042699776	INFORMATION
518473526068928512	INFORMATION
520550648539271168	INFORMATION
518117823554797569	INFORMATION
520472977989963776	INFORMATION
519102701574295552	INFORMATION
519136294874906624	INFORMATION
520486343332220929	INFORMATION
520607410017566721	INFORMATION
519791719416463360	INFORMATION
520586944150249472	INFORMATION
519950824064446464	INFORMATION
520151455823822849	INFORMATION
520507301548261376	INFORMATION
517985602642644992	INFORMATION
520651014324899840	INFORMATION
519962011430449152	INFORMATION
520682698776399873	INFORMATION
520529313200746496	INFORMATION
520588783763587072	INFORMATION
520838751900422144	INFORMATION
519870274464792576	INFORMATION
519722950115598336	INFORMATION
519860280315359232	INFORMATION
520672522287976450	INFORMATION
520876792035684352	INFORMATION
518712896809754624	INFORMATION
519852701493256192	INFORMATION
519752339574362112	INFORMATION
519865065366102016	INFORMATION
520638106765361152	INFORMATION
519204880180076546	INFORMATION
519070383295954944	INFORMATION
520771208220925952	INFORMATION
519912288711888896	INFORMATION
520601076425588736	INFORMATION
520864341579800576	INFORMATION
520176982584471552	INFORMATION
520274487435337728	INFORMATION
520680286531489793	INFORMATION
520186436289830912	INFORMATION
520545402617999360	INFORMATION
518720005639528448	INFORMATION
520407270354477057	INFORMATION
