519055927610470400	=
520186143875166208	=
520631893683748864	=
518034317654904832	=
520217531051941889	=
519853228188778496	=
518408723291983872	=
519912620233883648	=
520279029203476480	=
519924022617079808	=
519409210682269696	=
520759888797270016	=
518051519283744768	=
520517061760806912	=
518128957720657920	=
520866685054885889	=
518801187139633152	=
519798372652576768	=
519418861343756288	=
519366844550242304	=
520636474119577600	=
520669289393979393	=
520730220790571009	=
519766533598228480	=
520522339398602754	=
520318544207421442	=
520222602594635776	=
518673407698026497	=
520570168934952960	=
519035695797526528	=
518427046343901185	=
520824202602217472	=
520766694411628544	=
518115613470769152	=
518472355946184704	=
520143761658372096	=
519880211966337024	=
520874617066774528	=
519438699809878016	=
520666111822794755	=
519708419674996736	=
520581482554089472	=
520627593679499264	=
520108789203496960	=
520586876986875904	=
519252387346010112	=
519363869530411008	=
520499418525487105	=
520219653625217024	=
519492625414361089	=
519476912209395712	=
518454520742170625	=
519056522102702080	=
519857138223808512	=
520525999084425216	=
520517746900340736	=
520454990000050177	=
520695658207248386	=
519486331987460096	=
520252960559755264	=
519166115499737088	=
520219744234778625	=
520812775497793536	=
519817182193405952	=
520211939205873664	=
520810795706224640	=
520350682126495745	=
520563893551501312	=
518519713866199040	=
520485766770987008	=
519806231004057600	=
520631859378532352	=
520133467326410752	=
520570728442494977	=
520184659465224192	=
520247276271583232	=
519794927220178946	=
518726125501956096	=
519496752181673984	=
520695384017223682	=
520541246989688833	=
520427943685013504	=
520196443873619968	=
520218727863033856	=
520519668734238722	=
518566327292665856	=
520442995372724224	=
518304052547837952	=
520280185497997312	=
520467105356197889	=
520249091616690177	=
520495254387326976	=
520137363486302208	=
519702070455050242	=
520125888827244544	=
520145788316700672	=
520775610042699776	=
518473526068928512	=
520550648539271168	=
518117823554797569	=
520472977989963776	=
519102701574295552	=
519136294874906624	=
520486343332220929	=
520607410017566721	=
519791719416463360	=
520586944150249472	=
519950824064446464	=
520151455823822849	=
520507301548261376	=
517985602642644992	=
520651014324899840	=
519962011430449152	=
520682698776399873	=
520529313200746496	=
520588783763587072	=
520838751900422144	=
519870274464792576	=
519722950115598336	=
519860280315359232	=
520672522287976450	=
520876792035684352	=
518712896809754624	=
519852701493256192	=
519752339574362112	=
519865065366102016	=
520638106765361152	=
519204880180076546	=
519070383295954944	=
520771208220925952	=
519912288711888896	=
520601076425588736	=
520864341579800576	=
520176982584471552	=
520274487435337728	=
520680286531489793	=
520186436289830912	=
520545402617999360	=
518720005639528448	=
520407270354477057	=
519995248521805824	=
520093065260720128	=
520684332856274944	=
520246198113165312	=
519761500487970816	=
520848190787321856	=
520319331151138816	=
520422768941080577	=
520506580014747648	=
520181063579336704	=
520744162958643201	=
519826970800967680	=
520228159455637504	=
519098296418045952	=
520221941383581696	=
520257691797950464	=
518256545058930688	=
520837753186295809	=
518462526724796416	=
520088096709165056	=
520625943237656576	=
520611691344982016	=
520276617008934912	=
518210541324476416	=
520551589124116480	=
519758345407066112	=
520213597952438272	=
520173063821094913	=
520010794231402496	=
519774098839572480	=
519907946189574144	=
519975338135134209	=
520511544908464128	=
520744160861913088	=
520840211056443392	=
518705624339984384	=
520125611927302144	=
520151498571804672	=
520473837843251200	=
519518297831010304	=
517990045111025664	=
519905791181348864	=
518440522810413057	=
519960054716723200	=
520846403925725184	=
519845239197270018	=
520202089000361984	=
519435641617018880	=
520194916090404864	=
520575019836243968	=
520450324897611776	=
519134277095940096	=
520229508591673344	=
520587864321826816	=
520477948261179392	=
520202957166768128	=
520490708734869504	=
520453665866653696	=
520217962671001601	=
520143519307292673	=
520527343555989504	=
520835164243767296	=
520435727687888896	=
