520504072034877440	+
520591050969460736	+
519852686120718336	+
520304132154851328	+
520466437975318528	+
518017664640233474	+
520853475702620160	+
519733074720878593	+
519398020740546560	+
519932114926858240	+
489387974048882689	+
490036839945105408	+
489061329752166401	+
488845007106084864	+
489746238737108992	+
489764359858839552	+
489375833589825536	+
507124096392790016	+
506373043040825344	+
504675158079315969	+
507243215838121984	+
507148653665206272	+
506080193157799936	+
506424642441977856	+
504996312195280896	+
506811034213294080	+
505421419975815168	+
505443107564191744	+
506688234194468864	+
506038678763106304	+
506783503401615362	+
504702488801710081	+
489760020444512256	+
487483190991679488	+
489828323913375744	+
